Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,170.94064331054688,172.07572040952087,168.09814023599054,171.69418360117456,53875900
2020-05-01,166.5147247314453,170.3969128508255,165.98055290226395,167.68796407038647,39370500
2020-05-04,170.5877227783203,170.7403433381187,165.78029158225254,166.43845501102263,30372900
2020-05-05,172.4191131591797,175.17575814112513,171.59879590392794,172.28557381784552,36839200
2020-05-06,174.11700439453125,175.70041008950886,173.2490058153293,173.67823844103557,32139300
2020-05-07,175.1280517578125,176.03421248325236,174.15511409396507,175.6717423711986,28316000
2020-05-08,176.15821838378906,176.46345946208552,174.8991353225554,176.44437825601807,30877800
2020-05-11,178.12318420410156,178.8576432963309,174.41268266477525,174.69882799697035,30892700
2020-05-12,174.0884246826172,178.40939545154916,173.88812287607698,178.1804791012175,32038200
2020-05-13,171.4556884765625,175.5572739212938,168.39380301820094,174.12648931648243,44711500
2020-05-14,172.1997528076172,172.35237337621993,167.57354188539898,169.34771596998488,41873900
2020-05-15,174.70840454101562,178.42844001683628,168.83264351100763,170.7975860728359,46610400
2020-05-18,176.37762451171875,177.6080931015087,175.4714636674925,177.17886054947482,35264500
2020-05-19,175.15670776367188,177.9896632831385,175.02316840992958,176.49210130109475,26799100
2020-05-20,177.58624267578125,177.76798251744347,175.94103881842096,176.77320062473433,31261300
2020-05-21,175.4532012939453,178.55230917533956,175.31929003584244,177.33753337989964,29119500
2020-05-22,175.52972412109375,176.43842329608967,174.60190519153238,175.2236475004892,20826900
2020-05-26,173.67410278320312,178.38970569203147,173.22454042697726,178.2366600824157,36073600
2020-05-27,173.90365600585938,174.07583596489462,168.92023059491422,172.36366922806093,39517100
2020-05-28,173.51150512695312,176.14191667686424,172.53587207882768,172.8802174473527,33810200
2020-05-29,175.28102111816406,176.25666854202132,172.5645274860914,174.78363023214627,42130400
2020-06-01,174.8793182373047,175.041923737436,173.5688997628599,174.60192122307836,22622400
2020-06-02,176.8688507080078,176.95493338896287,173.4636662169493,176.23754852387248,30794600
2020-06-03,177.29928588867188,177.85406529157166,175.59669357418727,176.78277518679027,27311000
2020-06-04,174.9654083251953,177.75842536571852,174.37237475902313,176.28540132885283,28761800
2020-06-05,179.05923461914062,179.56618535267197,174.09492970472004,174.67840323136204,39893600
2020-06-08,180.16880798339844,180.35054780751807,176.41927838524887,177.85404803432183,33211600
2020-06-09,181.54620361328125,182.40705963306385,179.11665197439055,179.82447697848326,29783900
