Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,Z_Score,Outlier_Z,Outlier_IQR,Daily_Return_manual,SMA_20_manual,SMA_20,SMA_50_manual,SMA_50,Streak_manual,Streak
2022-01-26,160.29587965880856,161.1684376714049,154.72719817611775,156.560546875,108275300,AAPL,-0.0005634057448683505,-0.06769105775661416,False,False,-0.0005634057448683711,166.8357436236213,166.8357436236213,166.8357436236213,166.8357436236213,-7.0,-7.0
2022-01-27,159.26642822820887,160.6291874906743,155.17815044081257,156.0997314453125,121954600,AAPL,-0.0029433688045010786,-0.20722957273095935,False,False,-0.0029433688045010543,166.23929850260416,166.23929850260416,166.23929850260416,166.23929850260416,-8.0,-8.0
2022-01-28,162.4625484172025,167.01161663852113,159.60957278691356,166.99200439453125,179935700,AAPL,0.06977765335256025,4.056443091490441,True,True,0.06977765335256016,166.27891460217927,166.27891460217927,166.27891460217927,166.27891460217927,1.0,1.0
2022-01-31,166.8253561445004,171.57050245050323,166.18808530239932,171.3548126220703,115541600,AAPL,0.026125851015187607,1.4971144290318743,False,False,0.026125851015187516,166.53270950317383,166.53270950317383,166.53270950317383,166.53270950317383,2.0,2.0
2022-02-01,170.5999235926481,171.41365989188193,168.93324145579845,171.18817138671875,86213900,AAPL,-0.0009724922971325878,-0.091676022467678,False,False,-0.0009724922971325947,166.16996154785156,166.16996154785156,166.75439816429503,166.75439816429503,-1.0,-1.0
2022-02-02,171.32540739423024,172.43326746235797,169.93323706636977,172.39404296875,84914300,AAPL,0.007044129113962905,0.37834280504657314,False,False,0.007044129113962864,165.98074264526366,165.98074264526366,167.0107456554066,167.0107456554066,1.0,1.0
2022-02-03,171.06071151115776,172.7862303680274,168.746959829252,169.5116729736328,89418100,AAPL,-0.01671966122193491,-1.014941010940298,False,False,-0.016719661221934894,165.8817222595215,165.8817222595215,167.11948162576428,167.11948162576428,-1.0,-1.0
2022-02-04,168.53001022690665,170.90562127726093,167.54835821492657,169.22698974609375,82465400,AAPL,-0.0016794314075546657,-0.1331242429542616,False,False,-0.0016794314075547138,165.91160430908204,165.91160430908204,167.20729446411133,167.20729446411133,-2.0,-2.0
2022-02-07,169.68837067678015,170.75836779564654,167.81341170266444,168.51039123535156,77251200,AAPL,-0.004234540316632507,-0.282931653337119,False,False,-0.004234540316632493,165.89732513427734,165.89732513427734,167.25941833496094,167.25941833496094,-3.0,-3.0
2022-02-08,168.57911066263827,172.1327014444133,168.28461203735645,171.6222381591797,74829200,AAPL,0.018466795436264505,1.0480598786835895,False,False,0.018466795436264435,166.03765869140625,166.03765869140625,167.42721909743088,167.42721909743088,1.0,1.0
2022-02-09,172.81983276089403,173.40881495712398,171.6909240051843,173.0456085205078,71285000,AAPL,0.008293624279669176,0.45160137903350817,False,False,0.008293624279669098,166.10749130249025,166.10749130249025,167.6353075945819,167.6353075945819,2.0,2.0
2022-02-10,170.9449013357311,172.260311595142,168.40242591370043,168.9619598388672,90865900,AAPL,-0.02359868428072054,-1.4182618348548308,False,False,-0.02359868428072052,165.951082611084,165.951082611084,167.6826880318778,167.6826880318778,-1.0,-1.0
2022-02-11,169.1681054721721,169.9043445353418,164.95680964270105,165.54580688476562,98670700,AAPL,-0.02021847377575059,-1.2200782738725962,False,False,-0.0202184737757506,165.7875946044922,165.7875946044922,167.6090024750808,167.6090024750808,-2.0,-2.0
2022-02-14,164.299068164894,166.4685253813581,163.5039325493399,165.7813720703125,86185500,AAPL,0.0014229607501374808,0.048770678817852624,False,False,0.0014229607501375675,165.59274597167968,165.59274597167968,167.54808146158854,167.54808146158854,1.0,1.0
2022-02-15,167.83306039444423,169.77672735442647,167.1262696855739,169.61965942382812,62527400,AAPL,0.02315270591371199,1.3227973317206339,False,False,0.02315270591371207,165.7501091003418,165.7501091003418,167.61490655714465,167.61490655714465,2.0,2.0
2022-02-16,168.69689508661867,170.1595469185717,166.92991856527323,169.38404846191406,61177400,AAPL,-0.0013890545630995677,-0.11609929229622339,False,False,-0.0013890545630995644,166.0706932067871,166.0706932067871,167.6701922416687,167.6701922416687,-1.0,-1.0
2022-02-17,167.89191759255658,168.7557760286246,165.3788912099791,165.7813720703125,69589300,AAPL,-0.021269277858898428,-1.2816874827626095,False,False,-0.0212692778588984,166.2954574584961,166.2954574584961,167.61295526677912,167.61295526677912,-2.0,-2.0
2022-02-18,166.70412886139007,167.410904431975,163.14072775638053,164.23036193847656,82772700,AAPL,-0.009355756394500814,-0.5831913079885492,False,False,-0.00935575639450077,166.54561462402344,166.54561462402344,167.5134672277114,167.5134672277114,-3.0,-3.0
2022-02-22,161.95294792646703,163.63157949063682,159.17487088048674,161.30506896972656,91162800,AAPL,-0.017812132508396084,-1.0789931903839693,False,False,-0.017812132508396125,166.68823318481446,166.68823318481446,167.3360844203404,167.3360844203404,-4.0,-4.0
2022-02-23,162.50266399183914,163.1014723054739,156.81890555489676,157.13304138183594,90009200,AAPL,-0.025864206342291807,-1.5510906125258825,False,False,-0.025864206342291845,166.7124450683594,166.7124450683594,167.05266655815973,167.05266655815973,-5.0,-5.0
2022-02-24,149.78045618194105,159.86202589264875,149.2110962540396,159.75404357910156,141147500,AAPL,0.01668014679927521,0.9433077076037168,False,False,0.016680146799275306,166.87211990356445,166.87211990356445,166.85540647764464,166.85540647764464,1.0,1.0
2022-02-25,160.83385456915977,162.090367887761,157.91834703084373,161.82533264160156,91974200,AAPL,0.01296548754632565,0.7255152365423043,False,False,0.01296548754632561,167.1583999633789,167.1583999633789,166.72303611353823,166.72303611353823,2.0,2.0
2022-02-28,160.06816196139965,162.38486112479202,159.44971644975743,162.09036254882812,95056600,AAPL,0.0016377528962880916,0.06136405793804533,False,False,0.001637752896288065,166.91331787109374,166.91331787109374,166.604249611879,166.604249611879,3.0,3.0
2022-03-01,161.67807486426554,163.54322257611173,158.99816920673908,160.20559692382812,83474400,AAPL,-0.011627869759574638,-0.7164065373310962,False,False,-0.011627869759574588,166.35585708618163,166.35585708618163,166.44428329467775,166.44428329467775,-1.0,-1.0
2022-03-02,161.3737539589708,164.28926127709886,159.9601728375973,163.50393676757812,79724800,AAPL,0.020588168622587055,1.1724371302244279,False,False,0.020588168622587135,165.9716453552246,165.9716453552246,166.3725675257241,166.3725675257241,1.0,1.0
2022-03-03,165.3789138092183,165.81084308627598,162.51249176371445,163.1800079345703,76678400,AAPL,-0.001981168401273936,-0.15081524527717483,False,False,-0.0019811684012739058,165.5109436035156,165.5109436035156,166.29655420212518,166.29655420212518,-1.0,-1.0
2022-03-04,161.4719352294381,162.51248390357455,159.1257876596409,160.1761474609375,83737200,AAPL,-0.018408262823698673,-1.113944631580434,False,False,-0.01840826282369872,165.04416732788087,165.04416732788087,166.15421916163245,166.15421916163245,-2.0,-2.0
2022-03-07,160.3626871229987,161.9922331985085,156.12194287523664,156.37718200683594,96418800,AAPL,-0.023717423064055332,-1.4252235536215727,False,False,-0.023717423064055304,164.40167694091798,164.40167694091798,165.93201377175072,165.93201377175072,-3.0,-3.0
2022-03-08,155.90596926887457,159.89147377341504,152.94137619759366,154.55128479003906,131148300,AAPL,-0.011676238140146622,-0.7192424015136982,False,False,-0.011676238140146667,163.70372161865234,163.70372161865234,165.67910868326823,165.67910868326823,-4.0,-4.0
2022-03-09,158.51714506516998,160.4117410265014,156.4851334154229,159.96017456054688,91454900,AAPL,0.03499737823503635,2.0172568441848258,False,False,0.03499737823503632,163.1206184387207,163.1206184387207,165.55478402842647,165.55478402842647,1.0,1.0
2022-03-10,157.26064889872916,157.447165177113,153.11807622105542,155.61148071289062,105342000,AAPL,-0.027186103413573193,-1.6285941492001053,False,False,-0.02718610341357321,162.24891204833983,162.24891204833983,165.34322438341505,165.34322438341505,-1.0,-1.0
2022-03-11,156.01394178449013,156.3575259685623,151.665230708696,151.89100646972656,96970100,AAPL,-0.023908738777625782,-1.4364404968656401,False,False,-0.023908738777625834,161.3953643798828,161.3953643798828,165.06296984354654,165.06296984354654,-2.0,-2.0
2022-03-14,148.67120306961968,151.2922123001873,147.34598176184335,147.85643005371094,108732100,AAPL,-0.026562312738508065,-1.592020966225213,False,False,-0.02656231273850804,160.5108955383301,160.5108955383301,164.7118159702846,164.7118159702846,-3.0,-3.0
2022-03-15,148.1312907310734,152.7156190595178,147.6208424416319,152.24441528320312,92964300,AAPL,0.02967733786009985,1.7053400139980766,False,False,0.02967733786009976,159.83404769897462,159.83404769897462,164.46246795654298,164.46246795654298,1.0,1.0
2022-03-16,154.16847532887076,157.0643462164723,151.6259998194092,156.661865234375,102300200,AAPL,0.029015513921837988,1.666536920334184,False,False,0.029015513921838057,159.18615798950196,159.18615798950196,164.0268426513672,164.0268426513672,2.0,2.0
2022-03-17,155.6998279417029,158.04597567713608,154.73781315339022,157.67294311523438,75615400,AAPL,0.006453886396327269,0.34373655686975974,False,False,0.006453886396327181,158.60060272216796,158.60060272216796,163.65673309326172,163.65673309326172,3.0,3.0
2022-03-18,157.56496442177837,161.46212424049523,156.82872538769567,160.97129821777344,123511700,AAPL,0.02091896705529539,1.1918320203548172,False,False,0.020918967055295456,158.360099029541,158.360099029541,163.44631744384765,163.44631744384765,4.0,4.0
2022-03-21,160.50992724401203,163.29783055310392,160.01910120084528,162.3456268310547,95811400,AAPL,0.008537724603686625,0.46591311239436445,False,False,0.008537724603686556,158.26586227416993,158.26586227416993,163.3206430053711,163.3206430053711,5.0,5.0
2022-03-22,162.4732228455479,166.31148589554496,161.88424061211234,165.72250366210938,81532000,AAPL,0.020800540778156185,1.1848886239944993,False,False,0.020800540778156233,158.48673400878906,158.48673400878906,163.25917358398436,163.25917358398436,6.0,6.0
2022-03-23,164.90772175927947,169.47239748158006,164.57394870167656,167.0869903564453,98062700,AAPL,0.0082335631201782,0.44807996093036273,False,False,0.008233563120178183,158.98443145751952,158.98443145751952,163.22460205078124,163.22460205078124,7.0,7.0
2022-03-24,167.9214227393384,170.94491330926732,167.08702735760687,170.87620544433594,90131400,AAPL,0.02267809767718676,1.2949707954005518,False,False,0.022678097677186735,159.54053955078126,159.54053955078126,163.2091470336914,163.2091470336914,8.0,8.0
2022-03-25,170.68968274649166,172.0639897819613,169.58041101004764,171.51426696777344,80546200,AAPL,0.0037340571894040053,0.18427150677923848,False,False,0.0037340571894040144,160.02498626708984,160.02498626708984,163.19762969970702,163.19762969970702,9.0,9.0
2022-03-28,169.01103833923784,172.5057173789197,168.8441592815926,172.37811279296875,90371900,AAPL,0.005036582906293274,0.260639290520668,False,False,0.005036582906293295,160.53937377929688,160.53937377929688,163.26888061523437,163.26888061523437,10.0,10.0
2022-03-29,173.4480983503125,175.72552325481462,173.10451415071458,175.67645263671875,100589400,AAPL,0.019134330863172844,1.0871978400004887,False,False,0.019134330863172892,161.31291656494142,161.31291656494142,163.3888427734375,163.3888427734375,11.0,11.0
2022-03-30,175.27395758161924,176.31450624555694,173.45789549385026,174.50827026367188,92633200,AAPL,-0.006649624098811646,-0.4245293151747388,False,False,-0.006649624098811688,161.8631332397461,161.8631332397461,163.54956024169923,163.54956024169923,-1.0,-1.0
2022-03-31,174.5769971900877,174.7635134764267,171.20011173735605,171.40626525878906,103049300,AAPL,-0.0177756905171077,-1.076856576823306,False,False,-0.01777569051710766,162.27444610595703,162.27444610595703,163.71823822021486,163.71823822021486,-2.0,-2.0
2022-04-01,170.83690924745642,171.67131950192206,168.78526000762312,171.1117706298828,78751300,AAPL,-0.0017181088944538958,-0.1353919248256311,False,False,-0.0017181088944539,162.82122726440429,162.82122726440429,163.91475189208984,163.91475189208984,-3.0,-3.0
2022-04-04,171.36701159217134,175.21508596620356,171.23939202795495,175.16600036621094,76468400,AAPL,0.023693459084690893,1.3545019811439356,False,False,0.0236934590846908,163.76066818237305,163.76066818237305,164.23352752685548,164.23352752685548,1.0,1.0
2022-04-05,174.2432406248137,175.02856526846452,171.21975048299214,171.84800720214844,73401800,AAPL,-0.01894199306444022,-1.1452375228244973,False,False,-0.018941993064440218,164.62550430297853,164.62550430297853,164.50143371582033,164.50143371582033,-1.0,-1.0
2022-04-06,169.19753570311426,170.44423791053993,167.00845598396842,168.67726135253906,89058800,AAPL,-0.01845087354361674,-1.1164429210203854,False,False,-0.018450873543616714,165.0613586425781,165.0613586425781,164.74200286865235,164.74200286865235,-2.0,-2.0
2022-04-07,168.01955265843017,170.1791839693951,166.73359099058004,168.9815673828125,77594700,AAPL,0.001804072628600606,0.07111547334925775,False,False,0.001804072628600671,165.72986297607423,165.72986297607423,164.9904232788086,164.9904232788086,1.0,1.0
2022-04-08,168.62818685521674,168.62818685521674,166.0955227852114,166.9691925048828,76575500,AAPL,-0.011908842538848274,-0.7328801225867043,False,False,-0.011908842538848238,166.48377227783203,166.48377227783203,165.2078125,165.2078125,-1.0,-1.0
2022-04-11,165.61451299486157,165.928633841103,162.46340353204835,162.7088165283203,72246700,AAPL,-0.025515940471700582,-1.5306715971122373,False,False,-0.025515940471700554,167.2263916015625,167.2263916015625,165.1221487426758,165.1221487426758,-2.0,-2.0
2022-04-12,164.93719663883124,166.7532441092378,163.58251189337741,164.58380126953125,79265200,AAPL,0.01152355957849771,0.6409742238083774,False,False,0.01152355957849762,167.8433609008789,167.8433609008789,164.986728515625,164.986728515625,1.0,1.0
2022-04-13,164.31873134170252,167.90175523000033,163.71011188136575,167.27349853515625,70618900,AAPL,0.016342417934680054,0.9235064825221595,False,False,0.016342417934680022,168.37394256591796,168.37394256591796,164.90843505859374,164.90843505859374,2.0,2.0
2022-04-14,167.48947048590375,168.12755331525187,162.01185016741871,162.25726318359375,75329400,AAPL,-0.029988225244826916,-1.792884060141276,False,False,-0.02998822524482697,168.60315856933593,168.60315856933593,164.70569946289064,164.70569946289064,-1.0,-1.0
2022-04-18,160.91236643083627,163.54320112838587,160.5687972770834,162.04127502441406,69023900,AAPL,-0.001331146322462562,-0.11270410098408942,False,False,-0.001331146322462603,168.65665740966796,168.65665740966796,164.55629150390624,164.55629150390624,-2.0,-2.0
2022-04-19,161.99218535509698,164.74081340994962,160.90255125037683,164.32850646972656,67723800,AAPL,0.014115116318159648,0.7929185901129483,False,False,0.014115116318159633,168.75580139160155,168.75580139160155,164.4583218383789,164.4583218383789,1.0,1.0
2022-04-20,165.66357789841544,165.78138631816157,163.05239509202772,164.16165161132812,67929800,AAPL,-0.001015373789873597,-0.09419018746395613,False,False,-0.0010153737898736172,168.6777587890625,168.6777587890625,164.37134704589843,164.37134704589843,-1.0,-1.0
2022-04-21,165.81083486701775,168.38275818896258,162.865879009956,163.36651611328125,87227800,AAPL,-0.004843612928124408,-0.3186419083241193,False,False,-0.004843612928124353,168.4917350769043,168.4917350769043,164.20623260498047,164.20623260498047,-2.0,-2.0
2022-04-22,163.40581593701359,164.78993402071836,158.5368149070802,158.8214874267578,84882400,AAPL,-0.027821054122081135,-1.665821650941573,False,False,-0.027821054122081135,167.88899917602538,167.88899917602538,163.92175018310547,163.92175018310547,-3.0,-3.0
2022-04-25,158.16379260663697,160.17618254796838,155.55260922214882,159.89151000976562,96046400,AAPL,0.006737265846985974,0.3603512465638357,False,False,0.006737265846986004,167.307861328125,167.307861328125,163.74034118652344,163.74034118652344,1.0,1.0
2022-04-26,159.27305079434743,159.36139588708184,153.84451596249764,153.9230499267578,95623200,AAPL,-0.03732818635988411,-2.2232299303509477,False,True,-0.03732818635988414,166.38510818481444,166.38510818481444,163.5078860473633,163.5078860473633,-1.0,-1.0
2022-04-27,153.0493716898695,156.85817138310125,152.52909731194325,153.697265625,88063200,AAPL,-0.0014668647864322093,-0.12066134756414611,False,False,-0.0014668647864322392,165.28614883422853,165.28614883422853,163.26620391845702,163.26620391845702,-2.0,-2.0
2022-04-28,156.32810562375522,161.5014166726903,156.01396974444066,160.63755798339844,130216800,AAPL,0.045155600720521605,2.6128388952030273,False,True,0.04515560072052152,164.59261322021484,164.59261322021484,163.08656188964844,163.08656188964844,1.0,1.0
2022-04-29,158.87055528620192,163.15055858383272,154.36477622377623,154.75743103027344,131747600,AAPL,-0.03660493241395457,-2.180825162278658,False,True,-0.036604932413954516,163.76017150878906,163.76017150878906,162.79402954101562,162.79402954101562,-1.0,-1.0
2022-05-02,153.83468735250372,155.326787567421,150.45780216717014,155.06175231933594,123055300,AAPL,0.0019664405582111577,0.0806351924413733,False,False,0.001966440558211186,162.95767059326172,162.95767059326172,162.5796371459961,162.5796371459961,1.0,1.0
2022-05-03,155.24823424848756,157.7612755693258,153.45182454246736,156.5538330078125,88966500,AAPL,0.00962249340123389,0.5295136907678835,False,False,0.009622493401233816,162.0270622253418,162.0270622253418,162.42610656738282,162.42610656738282,2.0,2.0
2022-05-04,156.74036579119067,163.42541320530594,156.33788489489382,162.97386169433594,108256500,AAPL,0.04100844139793791,2.3696887123070614,False,True,0.04100844139793792,161.58335494995117,161.58335494995117,162.459482421875,162.459482421875,3.0,3.0
2022-05-05,160.84368302574217,161.06945878722854,152.10697141040896,153.89358520507812,130525300,AAPL,-0.055716152239726924,-3.301326265454632,True,True,-0.05571615223972687,160.84417114257812,160.84417114257812,162.39469329833983,162.39469329833983,-1.0,-1.0
2022-05-06,153.37255959944574,156.7445813601952,151.57349495754403,154.62109375,116124600,AAPL,0.004727348082458338,0.2425086863830814,False,False,0.004727348082458403,160.1261474609375,160.1261474609375,162.2920343017578,162.2920343017578,1.0,1.0
2022-05-09,152.31079472594658,153.19558860822082,148.92896288962842,149.48931884765625,131577900,AAPL,-0.033189358436702676,-1.9805682218855178,False,False,-0.03318935843670263,159.25215377807618,159.25215377807618,162.0453140258789,162.0453140258789,-1.0,-1.0
2022-05-10,152.89083834180113,154.09021465537515,150.3446125608553,151.8979034423828,115366700,AAPL,0.016112084885349764,0.9100019318851337,False,False,0.016112084885349823,158.71160812377929,158.71160812377929,161.84146484375,161.84146484375,1.0,1.0
2022-05-11,150.90497555260774,152.82200644382692,143.34497796029567,144.0233154296875,142689800,AAPL,-0.05184132127065377,-3.074142840479747,True,True,-0.051841321270653766,157.6835838317871,157.6835838317871,161.5178192138672,161.5178192138672,-1.0,-1.0
2022-05-12,140.3563740008872,143.7283801675573,136.45348852465227,140.14991760253906,182602000,AAPL,-0.02689424150244224,-1.6114821282836662,False,False,-0.02689424150244228,156.32740478515626,156.32740478515626,161.05073883056642,161.05073883056642,-2.0,-2.0
2022-05-13,142.1456142936274,145.59628520412005,140.6906387962122,144.62301635742188,113990900,AAPL,0.0319165278967084,1.836624930874864,False,False,0.03191652789670833,155.44569244384766,155.44569244384766,160.67959899902343,160.67959899902343,1.0,1.0
2022-05-16,143.08938461134267,145.02608166695018,141.7425351609862,143.0795440673828,86643800,AAPL,-0.010672383476116432,-0.6603858623325988,False,False,-0.01067238347611641,154.4976058959961,154.4976058959961,160.33766693115234,160.33766693115234,-1.0,-1.0
2022-05-17,146.34339939395076,147.23801869280874,144.20024629343533,146.71697998046875,78336300,AAPL,0.02542247346953319,1.4558750250042913,False,False,0.025422473469533143,153.6170295715332,153.6170295715332,160.144462890625,160.144462890625,1.0,1.0
2022-05-18,144.36740373329286,144.86877642522347,137.5348863581385,138.43934631347656,109742900,AAPL,-0.05641905707229067,-3.3425379540593165,True,True,-0.056419057072290626,152.33091430664064,152.33091430664064,159.82222412109374,159.82222412109374,-1.0,-1.0
2022-05-19,137.5152426451712,139.26514939022877,134.29069437332384,135.02801513671875,136095600,AAPL,-0.024641341263150207,-1.4793933748453378,False,False,-0.024641341263150214,150.9139892578125,150.9139892578125,159.32358093261718,159.32358093261718,-2.0,-2.0
2022-05-20,136.73858804203445,138.32137052821327,130.36814092411527,135.26394653320312,137426100,AAPL,0.0017472773797755359,0.06778553734601925,False,False,0.0017472773797755185,149.73611221313476,149.73611221313476,158.91663024902343,158.91663024902343,1.0,1.0
2022-05-23,135.46055909436765,140.83808619870993,135.32292649026942,140.6906280517578,117726300,AAPL,0.04011920144014569,2.317552095033126,False,True,0.0401192014401458,148.77606811523438,148.77606811523438,158.69262268066407,158.69262268066407,2.0,2.0
2022-05-24,138.42948041758655,139.56987319517663,135.00831708564206,137.98709106445312,104132700,AAPL,-0.01921618394019886,-1.1613134814273087,False,False,-0.019216183940198917,147.97927017211913,147.97927017211913,158.4952359008789,158.4952359008789,-1.0,-1.0
2022-05-25,136.0897458139781,139.39294348204788,136.00127092128338,138.14442443847656,92482700,AAPL,0.0011402035712888559,0.032192473254880075,False,False,0.001140203571288765,147.20162811279297,147.20162811279297,158.21323608398438,158.21323608398438,1.0,1.0
2022-05-26,135.06734649422762,141.89984995235616,134.8215728806199,141.3493194580078,90601500,AAPL,0.02319959732402066,1.3255466003418594,False,False,0.02319959732402062,146.23721618652343,146.23721618652343,157.90698516845703,157.90698516845703,2.0,2.0
2022-05-27,142.93206391903007,147.14953140069923,142.80425687385537,147.11021423339844,90978500,AAPL,0.04075643800394868,2.354913617700686,False,True,0.04075643800394863,145.8548553466797,145.8548553466797,157.69573059082032,157.69573059082032,3.0,3.0
2022-05-31,146.5498682074242,148.11298447709316,144.35755721198225,146.32374572753906,103718400,AAPL,-0.005346117602762823,-0.3481040278233739,False,False,-0.00534611760276278,145.41795501708984,145.41795501708984,157.40277954101563,157.40277954101563,-1.0,-1.0
2022-06-01,147.36580755186637,149.17471219422913,145.18333733188115,146.19593811035156,74286600,AAPL,-0.0008734578010699545,-0.08586957666765578,False,False,-0.0008734578010699859,144.9000602722168,144.9000602722168,157.07978576660156,157.07978576660156,-2.0,-2.0
2022-06-02,145.33083811208033,148.712685042506,144.37723540201858,148.65370178222656,72348100,AAPL,0.016811436101732413,0.9510052700607254,False,False,0.0168114361017324,144.18405227661134,144.18405227661134,156.7384097290039,156.7384097290039,1.0,1.0
2022-06-03,144.4165336112239,145.46845161750497,142.01779633681872,142.9222412109375,88570300,AAPL,-0.038555787730637836,-2.2952048593575687,False,True,-0.03855578773063781,143.6354850769043,143.6354850769043,156.25511474609374,156.25511474609374,-1.0,-1.0
2022-06-06,144.54435641942476,146.05833007006927,142.45036072118282,143.66940307617188,71598400,AAPL,0.005227750830828715,0.27184756881407957,False,False,0.0052277508308286764,143.0879005432129,143.0879005432129,155.71097869873046,155.71097869873046,1.0,1.0
2022-06-07,141.9096470027296,146.48102881439183,141.66387346445043,146.19593811035156,67808200,AAPL,0.017585755770420652,0.9964040489396117,False,False,0.017585755770420704,142.92323150634766,142.92323150634766,155.20461212158204,155.20461212158204,2.0,2.0
2022-06-08,146.06814706425965,147.33633206027957,144.9670862924701,145.45863342285156,53950200,AAPL,-0.005043263835028511,-0.33034754843896164,False,False,-0.005043263835028494,142.60126800537108,142.60126800537108,154.6662225341797,154.6662225341797,-1.0,-1.0
2022-06-09,144.5935179486459,145.44880522785593,140.12043568225837,140.22857666015625,69473000,AAPL,-0.03595562971839161,-2.142756195812567,False,True,-0.035955629718391606,142.41153106689453,142.41153106689453,153.95726501464844,153.95726501464844,-2.0,-2.0
2022-06-10,137.9084627463307,138.38034379484614,134.7428980025847,134.8117218017578,91437900,AAPL,-0.03862875162404433,-2.299482771693847,False,True,-0.03862875162404435,142.14462127685547,142.14462127685547,153.16333404541015,153.16333404541015,-3.0,-3.0
2022-06-13,130.6237513157455,132.9143631237499,129.21793348983346,129.65049743652344,122207100,AAPL,-0.038284685458019885,-2.279309987219042,False,True,-0.03828468545801985,141.39599533081054,141.39599533081054,152.32821868896485,152.32821868896485,-4.0,-4.0
2022-06-14,130.8793342743823,131.62648045825296,129.25721986088914,130.5155792236328,84784300,AAPL,0.006672413945290945,0.3565489446671067,False,False,0.006672413945291007,140.76779708862304,140.76779708862304,151.51629486083985,151.51629486083985,1.0,1.0
